ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"DE0008430026","MUV2","MUENCH.RUECKVERS.VNA O.N.","Common stock","EUR",2505134,2018-03-26,11:12,186.05,186.05,185.95,185.95,131,4
"FR0013141462","FRNH","AMUNDI ETF FR DL CORP.EOH","ETF","EUR",2505348,2018-03-26,11:12,50.272,50.272,50.272,50.272,156,1
"GB0059822006","DLG","DIALOG SEMICOND.   LS-,10","Common stock","EUR",2505387,2018-03-26,11:12,23.05,23.05,23.05,23.05,769,5
"IE00B441G979","IBCH","ISHSV.MSCI W.EUR HGD ACC","ETF","EUR",2505679,2018-03-26,11:12,49.049,49.05,49.049,49.05,1187,2
"IE00B52MJY50","SXR1","ISHSVII-C.MSCI P.XJPDLACC","ETF","EUR",2505720,2018-03-26,11:12,116.36,116.36,116.36,116.36,37,1
"IE00B53QDK08","SXR5","ISHSVII-MSCI JAPAN DL ACC","ETF","EUR",2505729,2018-03-26,11:12,123.365,123.365,123.36,123.365,521,2
"IE00B6SPMN59","IBCK","ISHSVI-E.S+P500MIN.V.DL A","ETF","EUR",2505742,2018-03-26,11:12,39.6,39.61,39.6,39.6,1212,2
"IE00B6YX5C33","SPY5","SPDR S+P 500 UCITS ETF","ETF","EUR",2505747,2018-03-26,11:12,212.16,212.16,212.16,212.16,2591,23
"LU0274209740","DBXJ","XTR.MSCI JAPAN 1C","ETF","EUR",2505827,2018-03-26,11:12,49.282,49.282,49.282,49.282,3461,1
"LU0411078636","DBPK","XTR.S+P500 2XINV.D.SW. 1C","ETF","EUR",2505939,2018-03-26,11:12,1.7066,1.7066,1.7066,1.7066,2000,1
"LU0488317701","CD91","C.S.-NYSE AR.GO.B.U.ETF I","ETF","EUR",2505989,2018-03-26,11:12,14.376,14.376,14.376,14.376,250,1
"LU0659580079","XMK9","XTR.MSCI JAPAN 4CEOH","ETF","EUR",2506044,2018-03-26,11:12,20.102,20.102,20.102,20.102,2279,1
"LU1250154413","ADJ","ADO PROPERTIES S.A. NPV","Common stock","EUR",2506119,2018-03-26,11:12,44.44,44.44,44.44,44.44,106,1
"LU1296758029","CCAP","CORESTATE CAPITAL HLDG","Common stock","EUR",2506149,2018-03-26,11:12,47.5,47.5,47.5,47.5,45,2
"NL0000235190","AIR","AIRBUS","Common stock","EUR",2506257,2018-03-26,11:12,93.37,93.37,93.31,93.31,341,2
"NL0011375019","SNH","STEINHOFF INT.HLDG.EO-,50","Common stock","EUR",2506267,2018-03-26,11:12,0.2255,0.2255,0.2255,0.2255,35121,4
"DE000ETFL482","ELFC","DK EO ISTO.EX F.D.+ U.ETF","ETF","EUR",2506380,2018-03-26,11:12,19.078,19.078,19.078,19.078,26300,1
"DE0005933956","EXW1","ISHARES EO STOXX 50 U.ETF","ETF","EUR",2506383,2018-03-26,11:12,33.12,33.12,33.12,33.12,8,1
"US01609W1027","AHLA","ALIBABA GR.HLDG SP.ADR 1","Common stock","EUR",2506421,2018-03-26,11:12,149.85,149.86,149.85,149.85,176,2
"US02079K1079","ABEC","ALPHABET INC.CL C DL-,001","Common stock","EUR",2506423,2018-03-26,11:12,841.98,841.98,841.98,841.98,4,1
"US0231351067","AMZ","AMAZON.COM INC.    DL-,01","Common stock","EUR",2506427,2018-03-26,11:12,1231,1231,1231,1231,165,5
"US0378331005","APC","APPLE INC.","Common stock","EUR",2506434,2018-03-26,11:12,135.72,135.72,135.72,135.72,30,1
"US0846707026","BRYN","BERKSH. H.B NEW DL-,00333","Common stock","EUR",2506447,2018-03-26,11:12,158.53,158.53,158.53,158.53,30,1
"US83304A1060","1SI","SNAP INC. CL.A DL-,00001","Common stock","EUR",2506567,2018-03-26,11:12,13.43,13.43,13.43,13.43,64,1
"DE000A2E4L75","LINU","LINDE AG O.N. Z.UMT.","Common stock","EUR",2600157,2018-03-26,11:12,175.75,175.75,175.7,175.7,430,7
"LU1673108939","AT1","AROUNDTOWN EO-,01","Common stock","EUR",2653294,2018-03-26,11:12,6.1,6.1,6.1,6.1,24,1
"DE000A2GS401","SOW","SOFTWARE AG  NA O.N.","Common stock","EUR",2696229,2018-03-26,11:12,42.73,42.73,42.73,42.73,60,1
"DE000A2G8Y89","TINC","BAUMOT GROUP AG  KONV.","Common stock","EUR",3057925,2018-03-26,11:12,2.5795,2.5795,2.5795,2.5795,1183,1
"DE000SHL1006","SHL","SIEMENS HEALTH.AG NA O.N.","Common stock","EUR",3058562,2018-03-26,11:12,32,32.04,31.99,32.025,41340,60
"DE000DWS1007","DWS","DWS GROUP GMBH+CO.KGAA ON","Common stock","EUR",3089123,2018-03-26,11:12,32.57,32.58,32.515,32.535,33966,53
"AT0000A0E9W5","SANT","S+T AG (Z.REG.MK.Z.)O.N.","Common stock","EUR",2504159,2018-03-26,11:13,21.12,21.14,21.1,21.14,3808,14
"DE0005933931","EXS1","ISHS CORE DAX UCITS ETF","ETF","EUR",2504265,2018-03-26,11:13,103.5,103.5,103.5,103.5,1010,2
"LU0252634307","LYY8","MUL-LYX.DLY.LEVDAX U.E. A","ETF","EUR",2504268,2018-03-26,11:13,98.9,98.9,98.9,98.9,6,1
"LU0274211480","DBXD","XTR.DAX 1C","ETF","EUR",2504269,2018-03-26,11:13,116.38,116.38,116.38,116.38,2,1
"DE000A0DJ6J9","S92","SMA SOLAR TECHNOL.AG","Common stock","EUR",2504287,2018-03-26,11:13,55,55.05,55,55,462,7
"DE000A0D6554","NDX1","NORDEX SE O.N.","Common stock","EUR",2504290,2018-03-26,11:13,8.368,8.368,8.354,8.354,842,2
"DE000A0D9PT0","MTX","MTU AERO ENGINES NA O.N.","Common stock","EUR",2504297,2018-03-26,11:13,135.1,135.1,135,135,508,12
"DE000A0ETBQ4","MBB","MBB SE O.N.","Common stock","EUR",2504301,2018-03-26,11:13,86.2,86.2,86.2,86.2,1,1
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN SE INH","Common stock","EUR",2504314,2018-03-26,11:13,36.76,36.78,36.76,36.78,304,5
"DE000A0JL9W6","VBK","VERBIO VER.BIOENERGIE  ON","Common stock","EUR",2504343,2018-03-26,11:13,4.76,4.76,4.76,4.76,143,1
"DE000A0JM2M1","B7E","BLUE CAP             O.N.","Common stock","EUR",2504344,2018-03-26,11:13,16.3,16.3,16.3,16.3,287,1
"DE000A0JQ5U3","M5Z","MANZ AG","Common stock","EUR",2504345,2018-03-26,11:13,30.15,30.15,30.15,30.15,149,1
"DE000A0STST2","TTI","TOM TAILOR HLDG  NA O.N.","Common stock","EUR",2504401,2018-03-26,11:13,8.84,8.84,8.83,8.83,194,2
"DE000A0S8488","HHFA","HAMBURG.HAFEN LOG.A-SP NA","Common stock","EUR",2504409,2018-03-26,11:13,19.09,19.09,19.09,19.09,41,1
"DE000A0Z2XN6","RIB","RIB SOFTWARE SE  NA EO 1","Common stock","EUR",2504436,2018-03-26,11:13,24.94,25.02,24.92,25.02,5256,18
"DE000A1DAHH0","BNR","BRENNTAG AG NA O.N.","Common stock","EUR",2504453,2018-03-26,11:13,47.88,47.88,47.88,47.88,21,1
"DE000A1EWWW0","ADS","ADIDAS AG NA O.N.","Common stock","EUR",2504471,2018-03-26,11:13,195.15,195.15,195.05,195.1,804,5
"DE000A1K0235","SMHN","SUESS MICROTEC SE NA O.N.","Common stock","EUR",2504495,2018-03-26,11:13,14.36,14.4,14.36,14.4,143,2
"DE000A1ML7J1","VNA","VONOVIA SE NA O.N.","Common stock","EUR",2504501,2018-03-26,11:13,39.63,39.63,39.62,39.62,672,6
"DE000A1PHFF7","BOSS","HUGO BOSS AG NA O.N.","Common stock","EUR",2504512,2018-03-26,11:13,70.94,70.94,70.94,70.94,137,1
"DE000A1X3W00","MDG1","MEDIGENE AG NA O.N.","Common stock","EUR",2504531,2018-03-26,11:13,13.58,13.59,13.53,13.53,2150,5
"DE000A1X3X33","WCMK","WCM BET.GRD.AG  O.N.","Common stock","EUR",2504533,2018-03-26,11:13,3.98,3.98,3.98,3.98,14874,3
"DE000A2AADD2","IGY","INNOGY SE  INH. O.N.","Common stock","EUR",2504618,2018-03-26,11:13,38.53,38.53,38.51,38.51,1549,9
"DE000BASF111","BAS","BASF SE NA O.N.","Common stock","EUR",2504663,2018-03-26,11:13,81.8,81.82,81.79,81.8,2450,10
"DE000BAY0017","BAYN","BAYER AG NA O.N.","Common stock","EUR",2504664,2018-03-26,11:13,90.98,90.99,90.98,90.99,930,5
"DE000CBK1001","CBK","COMMERZBANK AG","Common stock","EUR",2504665,2018-03-26,11:13,11.14,11.14,11.138,11.14,1294,4
"DE000ENAG999","EOAN","E.ON SE NA O.N.","Common stock","EUR",2504666,2018-03-26,11:13,8.973,8.974,8.971,8.973,3346,8
"DE000HLAG475","HLAG","HAPAG-LLOYD AG NA O.N.","Common stock","EUR",2504809,2018-03-26,11:13,30.6,30.6,30.6,30.6,64,1
"DE000KGX8881","KGX","KION GROUP AG","Common stock","EUR",2504811,2018-03-26,11:13,73.26,73.26,73.26,73.26,8,1
"DE000KSAG888","SDF","K+S AG NA O.N.","Common stock","EUR",2504812,2018-03-26,11:13,23.39,23.39,23.36,23.37,5894,13
"DE000LED4000","OSR","OSRAM LICHT AG NA O.N.","Common stock","EUR",2504813,2018-03-26,11:13,61.66,61.68,61.66,61.68,465,3
"DE000PAH0038","PAH3","PORSCHE AUTOM.HLDG VZO","Common stock","EUR",2504816,2018-03-26,11:13,65.02,65.04,65,65,410,7
"DE000SYM9999","SY1","SYMRISE AG INH. O.N.","Common stock","EUR",2504852,2018-03-26,11:13,64.44,64.44,64.44,64.44,223,1
"DE000TLX1005","TLX","TALANX AG NA O.N.","Common stock","EUR",2504854,2018-03-26,11:13,34.56,34.56,34.56,34.56,335,2
"DE000TUAG000","TUI1","TUI AG NA O.N.","Common stock","EUR",2504855,2018-03-26,11:13,17.505,17.505,17.505,17.505,1630,5
"DE0002635307","EXSA","ISH.STOX.EUROPE 600 U.ETF","ETF","EUR",2504871,2018-03-26,11:13,36.245,36.245,36.24,36.24,1787,2
"DE0005089031","UTDI","UTD.INTERNET AG NA","Common stock","EUR",2504878,2018-03-26,11:13,52.14,52.16,52.14,52.16,248,3
"DE0005140008","DBK","DEUTSCHE BANK AG NA O.N.","Common stock","EUR",2504888,2018-03-26,11:13,11.286,11.286,11.28,11.282,21848,12
"DE0005168108","B5A","BAUER AG","Common stock","EUR",2504896,2018-03-26,11:13,19.68,19.68,19.68,19.68,0,1
"DE0005190003","BMW","BAY.MOTOREN WERKE AG ST","Common stock","EUR",2504900,2018-03-26,11:13,85.71,85.74,85.71,85.72,1646,10
"DE0005190037","BMW3","BAY.MOTOREN WERKE  VZO","Common stock","EUR",2504901,2018-03-26,11:13,74.15,74.15,74.1,74.1,303,5
"DE0005200000","BEI","BEIERSDORF AG O.N.","Common stock","EUR",2504906,2018-03-26,11:13,87.38,87.42,87.38,87.42,613,5
"DE0005220909","NXU","NEXUS AG O.N.","Common stock","EUR",2504913,2018-03-26,11:13,25.5,25.5,25.5,25.5,8,1
"DE0005408884","LEO","LEONI AG NA O.N.","Common stock","EUR",2504929,2018-03-26,11:13,52.44,52.48,52.44,52.48,349,6
"DE0005419105","COK","CANCOM SE O.N.","Common stock","EUR",2504930,2018-03-26,11:13,79.25,79.25,79.15,79.15,847,6
"DE0005439004","CON","CONTINENTAL AG O.N.","Common stock","EUR",2504933,2018-03-26,11:13,217.8,217.8,217.8,217.8,539,8
"DE0005470306","EVD","CTS EVENTIM KGAA","Common stock","EUR",2504934,2018-03-26,11:13,38.5,38.5,38.46,38.46,912,7
"DE0005470405","LXS","LANXESS AG","Common stock","EUR",2504935,2018-03-26,11:13,62.38,62.38,62.36,62.36,802,18
"DE0005492938","MZX","MASTERFLEX O.N.","Common stock","EUR",2504939,2018-03-26,11:13,8.98,8.98,8.96,8.98,20000,2
"DE0005545503","DRI","1+1 DRILLISCH AG O.N.","Common stock","EUR",2504950,2018-03-26,11:13,57.7,57.7,57.7,57.7,1,1
"DE0005550636","DRW3","DRAEGERWERK VZO O.N.","Common stock","EUR",2504952,2018-03-26,11:13,72.25,72.25,72.1,72.1,470,9
"DE0005552004","DPW","DEUTSCHE POST AG NA O.N.","Common stock","EUR",2504953,2018-03-26,11:13,35.21,35.21,35.21,35.21,1964,4
"DE0005557508","DTE","DT.TELEKOM AG NA","Common stock","EUR",2504954,2018-03-26,11:13,13.03,13.03,13.03,13.03,4432,3
"DE0005565204","DUE","DUERR AG O.N.","Common stock","EUR",2504956,2018-03-26,11:13,89.62,89.62,89.56,89.56,203,6
"DE0005570808","UBK","UMWELTBANK AG O.N.","Common stock","EUR",2504957,2018-03-26,11:13,7.72,7.72,7.72,7.72,505,1
"DE0005677108","ELG","ELMOS SEMICONDUCTOR AG","Common stock","EUR",2504964,2018-03-26,11:13,26.15,26.15,26.1,26.1,262,6
"DE0005773303","FRA","FRAPORT AG FFM.AIRPORT","Common stock","EUR",2504970,2018-03-26,11:13,81.32,81.32,81.32,81.32,57,1
"DE0005785604","FRE","FRESENIUS SE+CO.KGAA O.N.","Common stock","EUR",2504973,2018-03-26,11:13,60.26,60.3,60.26,60.3,2587,13
"DE0005785802","FME","FRESEN.MED.CARE KGAA O.N.","Common stock","EUR",2504974,2018-03-26,11:13,81.14,81.16,81.12,81.16,137,3
"DE0005790430","FPE3","FUCHS PETROL.SE VZO O.N.","Common stock","EUR",2504976,2018-03-26,11:13,44.46,44.46,44.46,44.46,37,2
"DE0005810055","DB1","DEUTSCHE BOERSE NA O.N.","Common stock","EUR",2504978,2018-03-26,11:13,109,109,109,109,46,1
"DE0005909006","GBF","BILFINGER SE O.N.","Common stock","EUR",2504986,2018-03-26,11:13,37.72,37.72,37.72,37.72,445,3
"DE0005933972","EXS2","ISHARES TECDAX UCITS ETF","ETF","EUR",2504991,2018-03-26,11:13,23.66,23.66,23.66,23.66,211,1
"DE0006047004","HEI","HEIDELBERGCEMENT AG O.N.","Common stock","EUR",2505002,2018-03-26,11:13,79.76,79.76,79.74,79.76,598,5
"DE0006048432","HEN3","HENKEL AG+CO.KGAA VZO","Common stock","EUR",2505004,2018-03-26,11:13,104.3,104.3,104.3,104.3,651,6
"DE0006062144","1COV","COVESTRO AG  O.N.","Common stock","EUR",2505008,2018-03-26,11:13,81.84,81.88,81.84,81.88,567,8
"DE0006202005","SZG","SALZGITTER AG O.N.","Common stock","EUR",2505016,2018-03-26,11:13,41.7,41.7,41.7,41.7,148,3
"DE0006219934","JUN3","JUNGHEINRICH AG O.N.VZO","Common stock","EUR",2505020,2018-03-26,11:13,35.1,35.12,35.1,35.12,410,4
"DE0006229107","JEN","JENOPTIK AG O.N.","Common stock","EUR",2505023,2018-03-26,11:13,28.34,28.34,28.32,28.32,317,5
"DE0006231004","IFX","INFINEON TECH.AG NA O.N.","Common stock","EUR",2505024,2018-03-26,11:13,22.29,22.29,22.29,22.29,1029,2
"DE0006335003","KRN","KRONES AG O.N.","Common stock","EUR",2505038,2018-03-26,11:13,109.6,109.6,109.6,109.6,16,1
"DE0006452907","NEM","NEMETSCHEK SE O.N.","Common stock","EUR",2505040,2018-03-26,11:13,83.65,83.65,83.65,83.65,90,2
"DE0006483001","LIN","LINDE AG O.N.","Common stock","EUR",2505043,2018-03-26,11:13,168.65,168.65,168.6,168.6,124,4
"DE0006599905","MRK","MERCK KGAA O.N.","Common stock","EUR",2505050,2018-03-26,11:13,76.38,76.4,76.38,76.4,126,4
"DE0007030009","RHM","RHEINMETALL AG","Common stock","EUR",2505071,2018-03-26,11:13,113.95,114.15,113.95,114.15,868,11
"DE0007037129","RWE","RWE AG ST O.N.","Common stock","EUR",2505072,2018-03-26,11:13,20.02,20.02,20.02,20.02,4317,5
"DE0007100000","DAI","DAIMLER AG NA O.N.","Common stock","EUR",2505076,2018-03-26,11:13,66.56,66.58,66.56,66.56,5057,16
"DE0007164600","SAP","SAP SE O.N.","Common stock","EUR",2505077,2018-03-26,11:13,84.6,84.61,84.58,84.61,1071,8
"DE0007193500","SKB","KOENIG + BAUER AG ST O.N.","Common stock","EUR",2505081,2018-03-26,11:13,71.2,71.25,71.2,71.2,805,15
"DE0007201907","SIS","FIRST SENSOR AG O.N.","Common stock","EUR",2505082,2018-03-26,11:13,26.8,26.8,26.8,26.8,31,1
"DE0007236101","SIE","SIEMENS AG NA","Common stock","EUR",2505088,2018-03-26,11:13,101.92,101.92,101.92,101.92,36,1
"DE0007314007","HDD","HEIDELBERG.DRUCKMA.O.N.","Common stock","EUR",2505096,2018-03-26,11:13,3.022,3.022,3.022,3.022,1500,1
"DE0007472060","WDI","WIRECARD AG","Common stock","EUR",2505101,2018-03-26,11:13,96.28,96.28,96.26,96.26,986,6
"DE0007493991","SAX","STROEER SE + CO. KGAA","Common stock","EUR",2505103,2018-03-26,11:13,55.9,55.9,55.9,55.9,91,2
"DE0007500001","TKA","THYSSENKRUPP AG O.N.","Common stock","EUR",2505105,2018-03-26,11:13,21.37,21.37,21.36,21.37,1837,4
"DE0007664039","VOW3","VOLKSWAGEN AG VZO O.N.","Common stock","EUR",2505114,2018-03-26,11:13,156,156.06,156,156.04,729,14
"DE0008232125","LHA","LUFTHANSA AG VNA O.N.","Common stock","EUR",2505130,2018-03-26,11:13,25.74,25.75,25.74,25.75,2307,6
"DE0008404005","ALV","ALLIANZ SE NA O.N.","Common stock","EUR",2505133,2018-03-26,11:13,181.68,181.7,181.66,181.7,513,7
"DE0008430026","MUV2","MUENCH.RUECKVERS.VNA O.N.","Common stock","EUR",2505134,2018-03-26,11:13,185.95,185.95,185.95,185.95,25,1
"FR0000120578","SNW","SANOFI SA INHABER    EO 2","Common stock","EUR",2505171,2018-03-26,11:13,64.47,64.47,64.47,64.47,2,1
"GB0000566504","BIL","BHP BILLITON       DL-,50","Common stock","EUR",2505369,2018-03-26,11:13,16.032,16.032,16.032,16.032,206,1
"IE00BJ0KDR00","XD9U","X(IE) - MSCI USA 1C","ETF","EUR",2505425,2018-03-26,11:13,56.384,56.384,56.384,56.384,517,1
"IE00B4L5YX21","EUNN","ISHSIII-C.MSCI JP.IMI DLA","ETF","EUR",2505655,2018-03-26,11:13,34.622,34.622,34.622,34.622,418,1
"IE00B42Z5J44","IBCG","ISHSV-MSCI JAPAN EO HDG A","ETF","EUR",2505672,2018-03-26,11:13,47.601,47.601,47.601,47.601,2099,2
"IE00B5BMR087","SXR8","ISHSVII-CORE S+P500 DLACC","ETF","EUR",2505689,2018-03-26,11:13,204.71,204.71,204.71,204.71,19,1
"IE0031442068","IUSA","ISHS-S+P 500 DL D","ETF","EUR",2505798,2018-03-26,11:13,21.094,21.094,21.094,21.094,355,1
"LU0061462528","RRTL","RTL GROUP","Common stock","EUR",2505811,2018-03-26,11:13,66.45,66.45,66.45,66.45,190,2
"LU0322252171","DXS5","XTR.MSCI AC AS.X JA.SW.1C","ETF","EUR",2505878,2018-03-26,11:13,38.43,38.43,38.43,38.43,2696,1
"LU0659580079","XMK9","XTR.MSCI JAPAN 4CEOH","ETF","EUR",2506044,2018-03-26,11:13,20.098,20.098,20.098,20.098,759,1
"LU0775917882","GYC","GRAND CITY PROPERT.EO-,10","Common stock","EUR",2506054,2018-03-26,11:13,19.12,19.12,19.11,19.11,649,2
"NL0000009355","UNI3","UNILEVER CVA    EO -,16","Common stock","EUR",2506255,2018-03-26,11:13,43.02,43.02,43.02,43.02,2,1
"NL0011375019","SNH","STEINHOFF INT.HLDG.EO-,50","Common stock","EUR",2506267,2018-03-26,11:13,0.2252,0.2252,0.2252,0.2252,10062,3
"NL0012044747","SAE","SHOP APOTHEKE EUROPE INH.","Common stock","EUR",2506271,2018-03-26,11:13,42,42,42,42,13,1
"DE0005933956","EXW1","ISHARES EO STOXX 50 U.ETF","ETF","EUR",2506383,2018-03-26,11:13,33.115,33.115,33.115,33.115,334,1
"IE0008471009","EUN2","ISHSII-EURO STOXX50 EODIS","ETF","EUR",2506399,2018-03-26,11:13,33.6,33.6,33.6,33.6,17,1
"US02079K1079","ABEC","ALPHABET INC.CL C DL-,001","Common stock","EUR",2506423,2018-03-26,11:13,840.4,840.4,840.01,840.01,172,5
"US0231351067","AMZ","AMAZON.COM INC.    DL-,01","Common stock","EUR",2506427,2018-03-26,11:13,1230.67,1231.12,1230.67,1230.67,43,2
"US0378331005","APC","APPLE INC.","Common stock","EUR",2506434,2018-03-26,11:13,135.61,135.61,135.61,135.61,559,3
"US2546871060","WDP","DISNEY (WALT) CO.","Common stock","EUR",2506474,2018-03-26,11:13,80.41,80.41,80.41,80.41,49,3
"US35671D8570","FPMB","FREEPORT-MCMORAN INC.","Common stock","EUR",2506490,2018-03-26,11:13,14.35,14.35,14.35,14.35,144,1
"US46625H1005","CMC","JPMORGAN CHASE       DL 1","Common stock","EUR",2506513,2018-03-26,11:13,88.1,88.1,88.1,88.1,255,4
"DE000A0WMNK9","VAO","VAPIANO SE  INH. O.N.","Common stock","EUR",2515079,2018-03-26,11:13,22.15,22.15,22.15,22.15,9,1
"DE000A161NR7","N4G","THE NAGA GROUP AG NA O.N.","Common stock","EUR",2532385,2018-03-26,11:13,5.98,6,5.98,5.98,1700,2
"DE000BFB0019","B4B","METRO AG   ST O.N.","Common stock","EUR",2532386,2018-03-26,11:13,14.365,14.365,14.34,14.35,16158,24
"DE000A2E4L75","LINU","LINDE AG O.N. Z.UMT.","Common stock","EUR",2600157,2018-03-26,11:13,175.65,175.65,175.6,175.6,233,5
"LU1673108939","AT1","AROUNDTOWN EO-,01","Common stock","EUR",2653294,2018-03-26,11:13,6.1,6.1,6.095,6.095,10072,4
"DE000A2GS401","SOW","SOFTWARE AG  NA O.N.","Common stock","EUR",2696229,2018-03-26,11:13,42.73,42.73,42.71,42.72,405,5
"DE000SHL1006","SHL","SIEMENS HEALTH.AG NA O.N.","Common stock","EUR",3058562,2018-03-26,11:13,32.03,32.03,32.025,32.03,1253,7
"DE000DWS1007","DWS","DWS GROUP GMBH+CO.KGAA ON","Common stock","EUR",3089123,2018-03-26,11:13,32.535,32.56,32.53,32.535,2290,8
"CA9628791027","SII","WHEATON PREC. METALS","Common stock","EUR",2504200,2018-03-26,11:14,16.64,16.76,16.64,16.64,200,2
"CH0012032113","RHO","ROCHE HLDG AG INH. SF 1","Common stock","EUR",2504219,2018-03-26,11:14,188.7,188.7,188.7,188.7,15,1
"DE000ETFL011","EL4A","DK DAX","ETF","EUR",2504258,2018-03-26,11:14,109.46,109.46,109.46,109.46,540,3
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN SE INH","Common stock","EUR",2504314,2018-03-26,11:14,36.78,36.78,36.78,36.78,2,1
"DE000A0JQ5U3","M5Z","MANZ AG","Common stock","EUR",2504345,2018-03-26,11:14,30.4,30.4,30.1,30.1,602,4
"DE000A0LD6E6","GXI","GERRESHEIMER AG","Common stock","EUR",2504380,2018-03-26,11:14,66.9,66.9,66.9,66.9,18,2
"DE000A0STST2","TTI","TOM TAILOR HLDG  NA O.N.","Common stock","EUR",2504401,2018-03-26,11:14,8.83,8.83,8.83,8.83,367,1
"DE000A0WMPJ6","AIXA","AIXTRON SE NA O.N.","Common stock","EUR",2504428,2018-03-26,11:14,17.1,17.11,17.1,17.11,608,2
"DE000A0Z2XN6","RIB","RIB SOFTWARE SE  NA EO 1","Common stock","EUR",2504436,2018-03-26,11:14,24.98,25.08,24.96,24.96,10173,40
"DE000A0Z2ZZ5","FNTN","FREENET AG NA O.N.","Common stock","EUR",2504438,2018-03-26,11:14,24.49,24.49,24.49,24.49,155,1
"DE000A1A6V48","KSC","KPS AG NA O.N.","Common stock","EUR",2504441,2018-03-26,11:14,9.15,9.17,9.14,9.15,866,4
"DE000A1C22M3","H4ZF","HSBC S+P 500 UCITS ETF DZ","ETF","EUR",2504448,2018-03-26,11:14,21.265,21.27,21.265,21.27,10000,3
"DE000A1K0235","SMHN","SUESS MICROTEC SE NA O.N.","Common stock","EUR",2504495,2018-03-26,11:14,14.36,14.36,14.36,14.36,3,1
"DE000A1ML7J1","VNA","VONOVIA SE NA O.N.","Common stock","EUR",2504501,2018-03-26,11:14,39.63,39.63,39.63,39.63,42,1
"DE000A1MMCC8","ILM1","MEDIOS AG  O.N.","Common stock","EUR",2504502,2018-03-26,11:14,20.6,20.6,20.6,20.6,250,2
"DE000A1PHFF7","BOSS","HUGO BOSS AG NA O.N.","Common stock","EUR",2504512,2018-03-26,11:14,70.96,70.96,70.88,70.88,904,11
"DE000A12B8Z4","TLG","TLG IMMOBILIEN AG","Common stock","EUR",2504555,2018-03-26,11:14,22.82,22.82,22.82,22.82,361,2
"DE000A12UP37","NC5A","NORCOM INF.TECHN.AG","Common stock","EUR",2504566,2018-03-26,11:14,60.9,61.7,60.9,60.9,28,4
"DE000A1681X5","SNG","SINGULUS TECHNOL. EO 1","Common stock","EUR",2504610,2018-03-26,11:14,12.9,12.9,12.9,12.9,29,1
"DE000A2AADD2","IGY","INNOGY SE  INH. O.N.","Common stock","EUR",2504618,2018-03-26,11:14,38.52,38.52,38.51,38.51,1097,4
"DE000A2DAM03","AAG","AUMANN AG","Common stock","EUR",2504639,2018-03-26,11:14,54.7,54.7,54.7,54.7,14,1
"DE000BASF111","BAS","BASF SE NA O.N.","Common stock","EUR",2504663,2018-03-26,11:14,81.82,81.82,81.78,81.78,4603,21
"DE000BAY0017","BAYN","BAYER AG NA O.N.","Common stock","EUR",2504664,2018-03-26,11:14,90.99,90.99,90.97,90.97,1035,9
"DE000CBK1001","CBK","COMMERZBANK AG","Common stock","EUR",2504665,2018-03-26,11:14,11.138,11.138,11.138,11.138,1518,2
"DE000ENAG999","EOAN","E.ON SE NA O.N.","Common stock","EUR",2504666,2018-03-26,11:14,8.974,8.975,8.972,8.972,8852,18
"DE000EVNK013","EVK","EVONIK INDUSTRIES NA O.N.","Common stock","EUR",2504806,2018-03-26,11:14,28.37,28.37,28.37,28.37,114,1
"DE000FTG1111","FTK","FINTECH GROUP AG  NA O.N.","Common stock","EUR",2504808,2018-03-26,11:14,27.6,27.6,27.6,27.6,69,2
"DE000KGX8881","KGX","KION GROUP AG","Common stock","EUR",2504811,2018-03-26,11:14,73.28,73.28,73.28,73.28,15,1
"DE000KSAG888","SDF","K+S AG NA O.N.","Common stock","EUR",2504812,2018-03-26,11:14,23.37,23.37,23.37,23.37,60,1
"DE000LEG1110","LEG","LEG IMMOBILIEN AG NA O.N.","Common stock","EUR",2504814,2018-03-26,11:14,88.96,88.96,88.92,88.92,219,3
"DE000SHA0159","SHA","SCHAEFFLER AG INH. VZO","Common stock","EUR",2504849,2018-03-26,11:14,12.41,12.41,12.41,12.41,595,1
"DE000TLX1005","TLX","TALANX AG NA O.N.","Common stock","EUR",2504854,2018-03-26,11:14,34.54,34.54,34.54,34.54,369,1
"DE000TUAG000","TUI1","TUI AG NA O.N.","Common stock","EUR",2504855,2018-03-26,11:14,17.505,17.505,17.505,17.505,29,1
"DE000UNSE018","UN01","UNIPER SE  NA O.N.","Common stock","EUR",2504856,2018-03-26,11:14,24.24,24.24,24.24,24.24,62,1
"DE000WAF3001","WAF","SILTRONIC AG NA O.N.","Common stock","EUR",2504859,2018-03-26,11:14,152.8,152.8,152.8,152.8,12,1
"DE000WCH8881","WCH","WACKER CHEMIE        O.N.","Common stock","EUR",2504860,2018-03-26,11:14,136.5,136.5,136.5,136.5,100,3
"DE0005089031","UTDI","UTD.INTERNET AG NA","Common stock","EUR",2504878,2018-03-26,11:14,52.2,52.22,52.2,52.22,415,3
"DE0005102008","BSL","BASLER AG O.N.","Common stock","EUR",2504880,2018-03-26,11:14,167,167.6,167,167.6,92,3
